availability,image_url,price,rating,title
In stock,https://books.toscrape.com/media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg,£39.24,Three,Fighting Fate (Fighting #6)
In stock,https://books.toscrape.com/media/cache/09/63/09638baaef52f03827c215029c632a13.jpg,£32.93,Two,Emma
In stock,https://books.toscrape.com/media/cache/21/95/2195c296e82620593a143356aeaa7745.jpg,£51.32,Three,"Eat, Pray, Love"
In stock,https://books.toscrape.com/media/cache/74/e4/74e4ec43c40926c7b57fc0fe0f397183.jpg,£47.09,Five,Deep Under (Walker Security ...
In stock,https://books.toscrape.com/media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg,£28.42,Four,Choosing Our Religion: The ...
In stock,https://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,£22.85,Three,Charlie and the Chocolate ...
In stock,https://books.toscrape.com/media/cache/39/e0/39e008f84bbd24b49a7532c2024b855e.jpg,£41.24,One,Charity's Cross (Charles Towne ...
In stock,https://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg,£39.07,Five,Bright Lines
In stock,https://books.toscrape.com/media/cache/0c/32/0c329cbd2adf4e0dc825f892106673b2.jpg,£29.82,One,Bridget Jones's Diary (Bridget ...
In stock,https://books.toscrape.com/media/cache/80/ff/80ff924ed78cd7c5172410d0d92f8dfe.jpg,£37.26,Four,Bounty (Colorado Mountain #7)
In stock,https://books.toscrape.com/media/cache/cb/f6/cbf6d4b61953f29d7eedd2c9e01a9d74.jpg,£20.30,Three,Blood Defense (Samantha Brinkman ...
In stock,https://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg,£34.65,Five,"Bleach, Vol. 1: Strawberry ..."
In stock,https://books.toscrape.com/media/cache/ab/45/ab45f300aa15066ad1260d6f1398d03e.jpg,£43.38,One,Beyond Good and Evil
In stock,https://books.toscrape.com/media/cache/96/ee/96ee77d71a31b7694dac6855f6affe4e.jpg,£55.53,One,Alice in Wonderland (Alice's ...
In stock,https://books.toscrape.com/media/cache/09/7c/097cb5ecc6fb3fbe1690cf0cbdea4ac5.jpg,£57.06,Four,"Ajin: Demi-Human, Volume 1 ..."
In stock,https://books.toscrape.com/media/cache/1b/5f/1b5ff86f3c75e51e24c573d3f8bffd8f.jpg,£16.97,Five,A Spy's Devotion (The ...
In stock,https://books.toscrape.com/media/cache/2b/41/2b4161c5b72a4ae386b644682361b34a.jpg,£53.98,One,1st to Die (Women's ...
In stock,https://books.toscrape.com/media/cache/d7/0f/d70f7edd92705c45a82118c3ff6c299d.jpg,£26.08,Five,"1,000 Places to See ..."
